ParticipantID,SourceType,SourceLocation,Code,Category,Theme,MethodDiscussed,TaskDiscussed,Valence,ResearchQuestion,RelatedQuantitativeResult,EvidenceClassification,IncludedInManuscript,QuotationID
SITE1/P16,INTERVIEW,SITE1/P16/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;POSITIVE;INCREASED,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,INTERVIEW,SITE1/P16/interview/Q4,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;POSITIVE;INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,INTERVIEW,SITE1/P16/interview/Q4,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;POSITIVE;INCREASED,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,INTERVIEW,SITE1/P16/interview/Q5,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,SHARED_UI,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,QUESTIONNAIRE_FREE_TEXT,SITE1/P16/questionnaire/POST_CONDITION_COMMENT,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,POST_METHOD_BLOCK,POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,QUESTIONNAIRE_FREE_TEXT,SITE1/P16/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,POST_METHOD_BLOCK,INCREASED,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,QUESTIONNAIRE_FREE_TEXT,SITE1/P16/questionnaire/POST_CONDITION_COMMENT,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,QUESTIONNAIRE_FREE_TEXT,SITE1/P16/questionnaire/POST_CONDITION_COMMENT,MAP_FRAME_ALIGNMENT,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,Minimap,POST_METHOD_BLOCK,INCREASED,RQ2/RQ3,yaw/pitch; head rotation; workload,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P16,QUESTIONNAIRE_FREE_TEXT,SITE1/P16/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,POST_METHOD_BLOCK,NEGATIVE,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q1,TELEPORT_PATH_VISIBILITY,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q1,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q1,DESTINATION_OCCLUSION,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q1,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q1,IMMERSION_AND_PRESENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED,RQ2/RQ3,environmental continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q2,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q2,TELEPORT_PATH_VISIBILITY,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q2,TELEPORT_PATH_VISIBILITY,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q2,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q3,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q3,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,TRAVERSAL_EFFICIENCY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE;SUITABLE,RQ1,route time; teleport count; path efficiency,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE;SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;ENHANCED,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,IMMERSION_AND_PRESENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;ENHANCED,RQ2/RQ3,environmental continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q4,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;ENHANCED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,INTERVIEW,SITE1/P17/interview/Q5,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,QUESTIONNAIRE_FREE_TEXT,SITE1/P17/questionnaire/POST_CONDITION_COMMENT,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,POST_METHOD_BLOCK,NEGATIVE,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,QUESTIONNAIRE_FREE_TEXT,SITE1/P17/questionnaire/POST_CONDITION_COMMENT,DESTINATION_OCCLUSION,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,POSITIVE,RQ1/RQ2,landing precision; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,QUESTIONNAIRE_FREE_TEXT,SITE1/P17/questionnaire/POST_CONDITION_COMMENT,ENVIRONMENT_GEOMETRY_CONSTRAINT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,POSITIVE,RQ1,method-by-route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,QUESTIONNAIRE_FREE_TEXT,SITE1/P17/questionnaire/POST_CONDITION_COMMENT,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,POST_METHOD_BLOCK,POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,QUESTIONNAIRE_FREE_TEXT,SITE1/P17/questionnaire/POST_CONDITION_COMMENT,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P17,QUESTIONNAIRE_FREE_TEXT,SITE1/P17/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q1,PRIOR_FAMILIARITY,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",SUITABLE,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q1,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q1,DESTINATION_AREA_PREVIEW,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",SUITABLE;POSITIVE,RQ2,spatial awareness; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q1,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",SUITABLE;POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q1,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",SUITABLE;POSITIVE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q1,REORIENTATION_AND_TURNING_COST,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",SUITABLE;POSITIVE,RQ2,latency; head rotation; yaw/pitch,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,DESTINATION_AREA_PREVIEW,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial awareness; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,WALKING_LIKE_INCREMENTAL_MOVEMENT,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,route time; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q2,IMMERSION_AND_PRESENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED,RQ2/RQ3,environmental continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q3,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q3,REORIENTATION_AND_TURNING_COST,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE,RQ2,latency; head rotation; yaw/pitch,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q3,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q5,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,SHARED_UI,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,INTERVIEW,SITE1/P19/interview/Q5,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTIPLE,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,QUESTIONNAIRE_FREE_TEXT,SITE1/P19/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,QUESTIONNAIRE_FREE_TEXT,SITE1/P19/questionnaire/POST_CONDITION_COMMENT,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,QUESTIONNAIRE_FREE_TEXT,SITE1/P19/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,POST_METHOD_BLOCK,NEGATIVE,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,QUESTIONNAIRE_FREE_TEXT,SITE1/P19/questionnaire/POST_CONDITION_COMMENT,PHYSICAL_ERGONOMICS,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,NEGATIVE,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P19,QUESTIONNAIRE_FREE_TEXT,SITE1/P19/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,POST_METHOD_BLOCK,NEGATIVE,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P20,INTERVIEW,SITE1/P20/interview/Q1,PERCEIVED_REALISM_AND_COHERENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",ENHANCED,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P20,INTERVIEW,SITE1/P20/interview/Q1,LEARNING_AND_ACCLIMATIZATION,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ3,within-method latency and head-rotation trends,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
